,id,text,URL,createdTimestamp,quoteCount,replyCount,retweetCount,favoriteCount,isInReplyTouser_id,userLocation,userFollowersCount,userFriendsCount,lang,isRelated,source,sourceDate,NP,isInReplyTo,user_id
1156,5dae78e511bb5a25b0690a77,CEO de SAP se despide https://t.co/QhdIKRi5Mw https://t.co/QM7WSinQ30,https://t.co/QhdIKRi5Mw,2019-10-15 20:02:32,0,0,0,0,,"Floridablanca, Colombia",76,271,es,Y,SAP,2019-10-15,,0.0,281414036.0
1157,5dae78e511bb5a25b0690a78,"RT @brenondaly: The end of an era @SAP? Under ex-CEO McDerrmott, SAP got into M&amp;A in a big way.
*from 2000-10 (pre-McDerrmott), SAP did exa…",,2019-10-15 20:00:51,0,0,0,0,,"Boston, MA",126,691,en,Y,SAP,2019-10-15,,0.0,26256792.0
1158,5dae78e511bb5a25b0690a79,"RT @tcrawford: Five things critical to the future of SAP and their co-CEOs.
#CIO @SAP #cloud #digitaltransformation #iot #edge #erp #CEO ht…",,2019-10-15 19:48:58,0,0,0,0,,Ireland,555,171,en,Y,SAP,2019-10-15,,0.0,8.876220427024916e+17
1159,5dae78e511bb5a25b0690a7a,"The end of an era @SAP? Under ex-CEO McDerrmott, SAP got into M&amp;A in a big way.
*from 2000-10 (pre-McDerrmott), SAP… https://t.co/kIHPAoNN4k",https://t.co/kIHPAoNN4k,2019-10-15 19:46:37,0,0,1,0,,,727,799,en,Y,SAP,2019-10-15,,0.0,294432625.0
1160,5dae78e511bb5a25b0690a7b,"RT @tcrawford: Five things critical to the future of SAP and their co-CEOs.
#CIO @SAP #cloud #digitaltransformation #iot #edge #erp #CEO ht…",,2019-10-15 19:08:04,0,0,0,0,,Living On The Edge,2815,4810,en,Y,SAP,2019-10-15,,0.0,1.0403519607576863e+18
1161,5dae78e511bb5a25b0690a7c,"#BreakingNews #NoticiasTI vía @DataCenterES Bill McDermott, quien ha sido CEO de #SAP por una década, anunció su re… https://t.co/uEfda2vr2s",https://t.co/uEfda2vr2s,2019-10-15 19:05:15,0,0,0,0,,"Mexico, DF",1902,978,es,Y,SAP,2019-10-15,,0.0,41696512.0
1162,5dae78e511bb5a25b0690a7d,"#NoticiasTI Bill McDermott, quien ha sido CEO de #SAP por una década, anunció su retiro de la compañía alemana… https://t.co/pHUuFb6yFa",https://t.co/pHUuFb6yFa,2019-10-15 19:02:40,0,0,0,0,,,1608,398,es,Y,SAP,2019-10-15,,0.0,1242117319.0
1163,5dae78e511bb5a25b0690a7e,#SAP の新しいco-CEO クリスチャン・クラインの基調講演。#SAPMaxAttention Summit 2019。#通訳 #英語 https://t.co/ulhQPb7Wyv,,2019-10-15 19:00:22,0,0,0,2,,ロンドン,424,128,ja,Y,SAP,2019-10-15,,0.0,127291533.0
1164,5dae78e511bb5a25b0690a7f,"RT @AnnaKaMeyer: Great mission @JenniferBMorgan! To increase the number of female executives at SAP and around the world. Finally, the firs…",,2019-10-15 18:56:11,0,0,0,0,,New York,1855,1758,en,Y,SAP,2019-10-15,P,0.0,288280940.0
1165,5dae78e511bb5a25b0690a80,"RT @AnnaKaMeyer: Great mission @JenniferBMorgan! To increase the number of female executives at SAP and around the world. Finally, the firs…",,2019-10-15 18:55:09,0,0,0,0,,"Dallas, TX",2743,2553,en,Y,SAP,2019-10-15,P,0.0,1954307282.0
1166,5dae78e511bb5a25b0690a81,"RT @SAP: After 17 years at SAP, @BillRMcDermott is stepping down from his position as CEO. In activating its long-term succession plan, @Je…",,2019-10-15 18:50:44,0,0,0,0,,Global,4898,846,en,Y,SAP,2019-10-15,,0.0,1513278013.0
1167,5dae78e511bb5a25b0690a82,SAP’s Bill McDermott on stepping down as CEO https://t.co/FEMePhUBAa https://t.co/5cHKltvWhj,https://t.co/FEMePhUBAa,2019-10-15 18:43:07,0,0,0,0,,"Lake Hopatcong, NJ",4008,3780,en,Y,SAP,2019-10-15,,0.0,1433494722.0
1168,5dae78e511bb5a25b0690a83,"@VerdmontAcquiT @GeraldKutney Sweden doesn't have multibillionaire CEO's for three reasons: 

1. Rich Swedes move a… https://t.co/ffxkuTAmck",https://t.co/ffxkuTAmck,2019-10-15 18:30:38,0,1,0,0,,Escondido,1190,938,en,N,SAP,2019-10-15,,1.0,2389457995.0
1169,5dae78e611bb5a25b0690a84,"RT @danielmack: 1972 das Unternehmen ganz bewusst in der #Provinz gegründet. 

Vom Fünf-Mann-Betrieb zum intern. Konzern mit 95.000 Beschäf…",,2019-10-15 18:27:48,0,0,0,0,,Berlin & Frankfurt/Main,247,506,de,N,SAP,2019-10-15,,0.0,2918529641.0
1170,5dae78e611bb5a25b0690a85,CEO de SAP se despide | Computerworld Colombia ⁦@humbertopareja⁩  https://t.co/pI45EIT5Gh,https://t.co/pI45EIT5Gh,2019-10-15 18:19:36,0,0,0,0,,"Pereira, Risaralda",2521,4832,en,Y,SAP,2019-10-15,,0.0,8988262.0
1171,5dae78e611bb5a25b0690a86,CEO de SAP se despide | Computerworld Colombia  ⁦@Computerworld⁩ ⁦@ComputerworldCo⁩  https://t.co/pI45EIT5Gh,https://t.co/pI45EIT5Gh,2019-10-15 18:19:16,0,0,0,0,,"Pereira, Risaralda",2521,4832,en,Y,SAP,2019-10-15,,0.0,8988262.0
1172,5dae78e611bb5a25b0690a87,@acatech_de #fv2019 - Former @SAP CEO #henningkagermann about our challenge of #decarbonization &amp; #digitalization https://t.co/P0DJRmVCzs,,2019-10-15 18:11:25,0,0,1,3,,"München, Bayern",1585,1262,en,N,SAP,2019-10-15,,0.0,2192269003.0
1173,5dae78e611bb5a25b0690a88,#Negocios - CEO de SAP se despide https://t.co/RLctgXeLe1 https://t.co/LoVuItN1nJ,https://t.co/RLctgXeLe1,2019-10-15 18:00:37,0,0,1,1,,Colombia,1629,642,es,Y,SAP,2019-10-15,,0.0,182510675.0
1174,5dae78e611bb5a25b0690a89,.@AVOAcom: Five things critical to the future of SAP and their co-CEOs. #CIO @SAP #cloud #digitaltransformation… https://t.co/roFOgqGRhk,https://t.co/roFOgqGRhk,2019-10-15 18:00:01,0,0,1,1,,"Los Angeles, CA",18111,407,en,Y,SAP,2019-10-15,,0.0,14191961.0
1175,5dae78e611bb5a25b0690a8a,"RT @MAITGMEXICO: -Bill McDermott deja la dirección de SAP-
Una nueva generación de directivos impulsará el crecimiento de SAP.
El hasta aho…",,2019-10-15 17:35:23,0,0,0,0,,Mexico,227,753,es,Y,SAP,2019-10-15,P,0.0,223196783.0
1176,5dae78e611bb5a25b0690a8b,SAP’s Bill McDermott on stepping down as CEO https://t.co/PHV7Pqc0c8 https://t.co/OiYIqsTOQM,https://t.co/PHV7Pqc0c8,2019-10-15 17:35:05,0,0,0,0,,N the H2O,42,136,en,Y,SAP,2019-10-15,,0.0,295919454.0
1177,5dae78e611bb5a25b0690a8c,"RT @JRTognoni: Seriously ""Two in a Box"", just pick a single CEO, this proves #SAP's problem is at the board level. SAP's cobble-it-together…",,2019-10-15 17:22:01,0,0,0,0,,,9,49,en,Y,SAP,2019-10-15,N,0.0,7.054881650211922e+17
1178,5dae78e611bb5a25b0690a8d,RT @BillRMcDermott: Every CEO dreams of handing an exceptionally strong company to its next generation. Today we did it for @SAP. I love th…,,2019-10-15 16:50:15,0,0,0,0,,"Bengaluru, India",31,131,en,Y,SAP,2019-10-15,P,0.0,1.0183861741913293e+18
1179,5dae78e611bb5a25b0690a8e,SAP reverts to co-CEOs as McDermott steps down https://t.co/pnCTiOoZIP vía @rte,https://t.co/pnCTiOoZIP,2019-10-15 16:44:16,0,0,0,0,,"Colombia, República Dominicana",29,43,es,Y,SAP,2019-10-15,,0.0,9.755440641447895e+17
1180,5dae78e611bb5a25b0690a8f,RT @socltribe: Your program is only as strong as your foundation. Build your B2B Influencer Program from the ground up with the help of our…,,2019-10-15 16:44:05,0,0,0,0,,,131,200,en,N,SAP,2019-10-15,,0.0,1.1646762869937152e+18
1181,5dae78e611bb5a25b0690a90,"RT @tcrawford: Five things critical to the future of SAP and their co-CEOs.
#CIO @SAP #cloud #digitaltransformation #iot #edge #erp #CEO ht…",,2019-10-15 16:13:30,0,0,0,0,,"Nova Scotia, Canada",18757,328,en,Y,SAP,2019-10-15,,0.0,1431616082.0
1182,5dae78e611bb5a25b0690a91,"RT @AVOAcom: Five things critical to the future of SAP and their co-CEOs.
#CIO @SAP #cloud #digitaltransformation #iot #edge #erp #CEO http…",,2019-10-15 16:13:20,0,0,0,0,,"Nova Scotia, Canada",18757,328,en,Y,SAP,2019-10-15,,0.0,1431616082.0
1183,5dae78e611bb5a25b0690a92,"RT @priint: We are ready for the #SAPCXLIVE in #Munich Let's connect at our booth S9 and have a chat about #print #publishing 
Meet our CEO…",,2019-10-15 16:11:03,0,0,0,0,,"Ile-de-France, France",4,10,en,N,SAP,2019-10-15,,0.0,1.0973113252844298e+18
1184,5dae78e611bb5a25b0690a93,#QuantumComputing #IoT #Algorithms #Chipmaker #SmartCity #CyberSecurity #TechIndustry #Innovation #IntheCloud… https://t.co/aRSfkkBWDt,https://t.co/aRSfkkBWDt,2019-10-15 16:01:42,0,0,0,0,,"ÜT: -33.010874,-71.5503",341,824,und,N,SAP,2019-10-15,,0.0,36462026.0
1185,5dae78e711bb5a25b0690a94,"Five things critical to the future of SAP and their co-CEOs.
#CIO @SAP #cloud #digitaltransformation #iot #edge… https://t.co/7MlI4I04XM",https://t.co/7MlI4I04XM,2019-10-15 16:00:05,0,0,1,0,,"Los Angeles, CA",288,0,en,Y,SAP,2019-10-15,,0.0,475082806.0
1186,5dae78e711bb5a25b0690a95,"Five things critical to the future of SAP and their co-CEOs.
#CIO @SAP #cloud #digitaltransformation #iot #edge… https://t.co/QHuslI9mAQ",https://t.co/QHuslI9mAQ,2019-10-15 16:00:04,0,0,3,0,,"Los Angeles, CA",18111,407,en,Y,SAP,2019-10-15,,0.0,14191961.0
1187,5dae78e711bb5a25b0690a96,RT @BillRMcDermott: Every CEO dreams of handing an exceptionally strong company to its next generation. Today we did it for @SAP. I love th…,,2019-10-15 15:48:42,0,0,0,0,,Paris,9293,5985,en,Y,SAP,2019-10-15,P,0.0,303880746.0
1188,5dae78e711bb5a25b0690a97,"RT @Approyo: [Video] @Approyo CEO @ccarter1969 shares tips about building a successful business on @liquidlunchtv!
 
View the interview: ht…",,2019-10-15 15:35:43,0,0,0,0,,The Cloud,164,217,en,N,SAP,2019-10-15,,0.0,96613643.0
1189,5dae78e711bb5a25b0690a98,"RT @Approyo: [Video] @Approyo CEO @ccarter1969 shares tips about building a successful business on @liquidlunchtv!
 
View the interview: ht…",,2019-10-15 15:35:39,0,0,0,0,,,201,388,en,N,SAP,2019-10-15,,0.0,749423893.0
1190,5dae78e711bb5a25b0690a99,"McDermott came to SAP in 2002 and was elevated to CEO in 2010. He previously worked at Xerox and Gartner, and he's… https://t.co/TjmlQhlA7a",https://t.co/TjmlQhlA7a,2019-10-15 15:30:33,0,0,0,0,,India,7,1,en,Y,SAP,2019-10-15,,0.0,8.848264724682383e+17
1191,5dae78e711bb5a25b0690a9a,"[Video] @Approyo CEO @ccarter1969 shares tips about building a successful business on @liquidlunchtv!
 
View the in… https://t.co/jkGk5zjYK3",https://t.co/jkGk5zjYK3,2019-10-15 15:27:12,1,0,2,0,,"Milwaukee, WI",2034,2058,en,N,SAP,2019-10-15,,0.0,807513175.0
1192,5dae78e711bb5a25b0690a9b,"How does your tech company rank on Glassdoor? SAP has a 4.5 out of 5 rating, 92% would recommend the company to a f… https://t.co/RXYw9dRgNE",https://t.co/RXYw9dRgNE,2019-10-15 14:32:48,0,0,0,0,,United States,678,749,en,N,SAP,2019-10-15,,0.0,44518989.0
1193,5dae78e711bb5a25b0690a9c,"Another great #autismatwork Summit was held  at 
@elsforautism.  Powerful speakers/panel discussions, including… https://t.co/tJbJbGIWSD",https://t.co/tJbJbGIWSD,2019-10-15 14:11:45,0,0,0,4,,,69,61,en,N,SAP,2019-10-15,,0.0,1.0029659902699684e+18
1194,5dae78e711bb5a25b0690a9d,Is HRIS an obstacle or accelerator? Assist to the talk of @SimonBouchez the former CEO of @multiposting (bought by… https://t.co/aFHHlhzcb2,https://t.co/aFHHlhzcb2,2019-10-15 14:02:01,0,0,1,1,,"Paris, France",851,592,en,N,SAP,2019-10-15,,0.0,8.807508631486054e+17
1195,5dae78e711bb5a25b0690a9e,We are ready for the #SAPCXLIVE in #Munich Let's connect at our booth S9 and have a chat about #print #publishing… https://t.co/jTnuej2DKz,https://t.co/jTnuej2DKz,2019-10-15 13:51:33,0,0,2,1,,"Duisburg, Germany",998,1028,en,N,SAP,2019-10-15,,0.0,67134754.0
1196,5dae78e711bb5a25b0690a9f,"RT @brandontoombs: 2  Employee Central Intelligence newsletters today:

SAP CEO change
https://t.co/AWN7sNBrD5

Spe… https://t.co/isbY10u5hI",https://t.co/AWN7sNBrD5,2019-10-15 13:30:35,0,0,0,0,,"Madrid, España",1134,1133,en,Y,SAP,2019-10-15,,0.0,178900499.0
1197,5dae78e711bb5a25b0690aa0,"Via alla ""nuova era"" di Sap: lascia il Ceo Bill McDermott #CEO https://t.co/WJccxWGkFB",https://t.co/WJccxWGkFB,2019-10-15 13:11:28,0,0,0,0,,,913,128,it,Y,SAP,2019-10-15,,0.0,239736419.0
1198,5dae78e711bb5a25b0690aa1,RT @hyounpark: CEO Aneel Bhusri takes the stage and starts with a cheeky wave to SAP and Oracle and a focus on change #wdayrising https://t…,,2019-10-15 13:06:06,0,0,0,0,,"Lansing, MI",39353,9526,en,N,SAP,2019-10-15,,0.0,19343643.0
1199,5dae78e711bb5a25b0690aa2,CEO Aneel Bhusri takes the stage and starts with a cheeky wave to SAP and Oracle and a focus on change #wdayrising https://t.co/tYlyrnAiBU,,2019-10-15 13:05:59,0,1,1,4,,"Boston, MA",12523,10569,en,N,SAP,2019-10-15,,1.0,17466375.0
1200,5dae78e711bb5a25b0690aa3,"CEO Aneel Bhusri says ""welcome to our competitors on livestream, @Oracle and @SAP""        #wdayrising",,2019-10-15 13:05:10,0,0,0,1,,New York and Pittsburgh,11930,6963,en,N,SAP,2019-10-15,,0.0,29758844.0
1201,5dae78e811bb5a25b0690aa4,"RT @AndreasBoes: #Karriere und #Frauen - Analyse stammt aus dem Jahre 2011(!), fasst unsere Empirie aus 2009 und 10 zusammen - 10 Jahre spä…",,2019-10-15 12:54:58,0,0,0,0,,"Munich, Bavaria",135,138,de,N,SAP,2019-10-15,,0.0,1.0836954529004667e+18
1202,5dae78e811bb5a25b0690aa5,RT @phumzileunwomen: Congrats @JenniferBMorgan @SAP to become the first woman to be CEO on a listed company quoted on the German stock inde…,,2019-10-15 12:46:34,0,0,0,0,,"New York, NY",5006,185,en,Y,SAP,2019-10-15,P,0.0,278078992.0
1203,5dae78e811bb5a25b0690aa6,RT @BillRMcDermott: Every CEO dreams of handing an exceptionally strong company to its next generation. Today we did it for @SAP. I love th…,,2019-10-15 12:33:56,0,0,0,0,,"San Jose, California",2603,2533,en,Y,SAP,2019-10-15,P,0.0,18300322.0
1204,5dae78e811bb5a25b0690aa7,💵 SAP's CEO Bill McDermott quits: Will hand over to co-captains for Next Generation reboot - The Register… https://t.co/C2tMQMeHYb,https://t.co/C2tMQMeHYb,2019-10-15 12:24:03,0,0,0,0,,"North West, England",123,252,en,Y,SAP,2019-10-15,,0.0,9.959363492272824e+17
1205,5dae78e811bb5a25b0690aa8,"RT @AndreasBoes: #Karriere und #Frauen - Analyse stammt aus dem Jahre 2011(!), fasst unsere Empirie aus 2009 und 10 zusammen - 10 Jahre spä…",,2019-10-15 12:10:43,0,0,0,0,,München,312,203,de,N,SAP,2019-10-15,,0.0,3065004080.0
1206,5dae78e811bb5a25b0690aa9,I am obsessed abt #tech #innovation. I bet there r very few leaders out there who #inspire. @BillRMcDermott ur pers… https://t.co/uCGmyMzd8U,https://t.co/uCGmyMzd8U,2019-10-15 12:08:13,0,0,0,0,,"Mannheim, Germany",779,1321,en,Y,SAP,2019-10-15,P,0.0,1704346681.0
1207,5dae78e811bb5a25b0690aaa,RT @Placedelit: Focus SAP change d'ère: quelle transition pour Bill McDermott qui se retire au profit de 2 co-CEO “nouvelle génération”? ht…,,2019-10-15 12:04:50,0,0,0,0,,Paris,2091,5002,fr,Y,SAP,2019-10-15,,0.0,15384707.0
1208,5dae78e811bb5a25b0690aab,"RT @rhizome_incub: 💡#SIRH levier ou frein ? Participez au talk de @SimonBouchez , ancien CEO de @multiposting (racheté par SAP SuccessFacto…",,2019-10-15 11:45:47,0,0,0,0,,Paris,30319,2887,fr,N,SAP,2019-10-15,,0.0,97694576.0
1209,5dae78e811bb5a25b0690aac,"#GDPR 

https://t.co/bai7yDEFJn",https://t.co/bai7yDEFJn,2019-10-15 11:09:51,0,0,0,0,,"Dublin City, Ireland",113,386,und,N,SAP,2019-10-15,,0.0,1.1459816533508342e+18
1210,5dae78e811bb5a25b0690aad,RT @ChannelFutures: .@SAP begins life without CEO @BillRMcDermott as @ChrstnKlein and @JenniferBMorgan take over as co-CEOs https://t.co/Ja…,,2019-10-15 11:06:12,0,0,0,0,,"Washington, DC",1420,2197,en,Y,SAP,2019-10-15,,0.0,2383963063.0
1211,5dae78e811bb5a25b0690aae,"#Karriere und #Frauen - Analyse stammt aus dem Jahre 2011(!), fasst unsere Empirie aus 2009 und 10 zusammen - 10 Ja… https://t.co/uXOlIjy87H",https://t.co/uXOlIjy87H,2019-10-15 11:02:46,0,1,2,2,,München,1273,958,de,N,SAP,2019-10-15,,0.0,83164302.0
1212,5dae78e811bb5a25b0690aaf,"RT @BrentCloudJobs: How does your tech company rank on Glassdoor? SAP has a 4.5 out of 5 rating, 92% would recommend the company to a frien…",,2019-10-15 10:57:34,0,0,0,0,,Bangalore/INDIA,1562,807,en,N,SAP,2019-10-15,,0.0,303713435.0
1213,5dae78e811bb5a25b0690ab0,#SAP and its co-CEOs face daunting #integration challenges ahead - SiliconANGLE #ceo  https://t.co/uNKIIkKHHH,https://t.co/uNKIIkKHHH,2019-10-15 10:54:05,0,0,0,1,,"Washington, DC",3091,4978,en,Y,SAP,2019-10-15,,0.0,90943294.0
1214,5dae78e811bb5a25b0690ab1,"How does your tech company rank on Glassdoor? SAP has a 4.5 out of 5 rating, 92% would recommend the company to a f… https://t.co/1EmEwodTS1",https://t.co/1EmEwodTS1,2019-10-15 10:44:53,0,0,0,0,,Birmingham,287,1032,en,N,SAP,2019-10-15,,0.0,468449701.0
1215,5dae78e811bb5a25b0690ab2,"In an interview with @TechTarget, SAP's Mark Testoni discusses how the adoption of cloud technology can transform… https://t.co/975x4sThpI",https://t.co/975x4sThpI,2019-10-15 09:42:01,0,0,0,1,,,6886,5014,en,N,SAP,2019-10-15,,0.0,272495290.0
1216,5dae78e811bb5a25b0690ab3,"RT @SAPNextGen: CEO Yongsheng Cheng of Pixel Biotech, spinoff company from German Cancer Research Center, pitched his fast, precise and aff…",,2019-10-15 09:38:10,0,0,0,0,,Hong Kong,1372,749,en,N,SAP,2019-10-15,,0.0,3237809943.0
1217,5dae78e911bb5a25b0690ab4,"💡#SIRH levier ou frein ? Participez au talk de @SimonBouchez , ancien CEO de @multiposting (racheté par SAP Success… https://t.co/VRn0Ud1LCX",https://t.co/VRn0Ud1LCX,2019-10-15 09:30:23,0,0,1,1,,"Paris, France",851,592,fr,N,SAP,2019-10-15,,0.0,8.807508631486054e+17
1218,5dae78e911bb5a25b0690ab5,Bill McDermott is stepping down as CEO effective immediately. #SAP #Anaxcloud #ERP. https://t.co/VU4nDSkxZR,,2019-10-15 09:16:45,0,0,0,0,,India,7,1,en,Y,SAP,2019-10-15,,0.0,8.848264724682383e+17
1219,5dae78e911bb5a25b0690ab6,RT @ChrstnKlein: It’s been a very exciting 36 hours. I’m heading home to my family knowing that I have these two great leaders at my side –…,,2019-10-15 08:39:59,0,0,0,0,,"Walldorf, Deutschland",1660,1213,en,Y,SAP,2019-10-15,P,0.0,1651110806.0
1220,5dae78e911bb5a25b0690ab7,RT @ChrstnKlein: It’s been a very exciting 36 hours. I’m heading home to my family knowing that I have these two great leaders at my side –…,,2019-10-15 08:33:54,0,0,0,0,,"Melbourne, Australia",263,424,en,Y,SAP,2019-10-15,P,0.0,2897880312.0
1221,5dae78e911bb5a25b0690ab8,RT @BillRMcDermott: Every CEO dreams of handing an exceptionally strong company to its next generation. Today we did it for @SAP. I love th…,,2019-10-15 08:20:29,0,0,0,0,,Bengaluru,19,120,en,Y,SAP,2019-10-15,P,0.0,142935102.0
1222,5dae78e911bb5a25b0690ab9,[zdnet] SAPのマクダーモットCEOが退任 https://t.co/hVBTrBopXW,https://t.co/hVBTrBopXW,2019-10-15 08:18:02,0,0,0,0,,渋谷,97,21,ja,Y,SAP,2019-10-15,,0.0,981585408.0
1223,5dae78e911bb5a25b0690aba,RT @zdnet_japan: SAPのマクダーモットCEOが退任 https://t.co/lhBpktcxYJ,https://t.co/lhBpktcxYJ,2019-10-15 08:10:59,0,0,0,0,,"Tokyo, Japan",612,311,ja,Y,SAP,2019-10-15,,0.0,113179300.0
1224,5dae78e911bb5a25b0690abb,RT @mj_enterprise: SAP、約10年間CEOを務めたビル・マクダーモット氏が退任 https://t.co/jOhcs1adZw,https://t.co/jOhcs1adZw,2019-10-15 08:10:29,0,0,0,0,,"Tokyo, Japan",612,311,ja,Y,SAP,2019-10-15,,0.0,113179300.0
1225,5dae78e911bb5a25b0690abc,SAP、約10年間CEOを務めたビル・マクダーモット氏が退任 | マイナビニュース https://t.co/rx9sIbOHXB,https://t.co/rx9sIbOHXB,2019-10-15 08:08:33,0,0,0,1,,"Tokyo, Japan",3810,4241,ja,Y,SAP,2019-10-15,,0.0,44018464.0
1226,5dae78e911bb5a25b0690abd,"RT @SAP: After 17 years at SAP, @BillRMcDermott is stepping down from his position as CEO. In activating its long-term succession plan, @Je…",,2019-10-15 07:59:10,0,0,0,0,,"Walldorf, Deutschland",712,838,en,Y,SAP,2019-10-15,,0.0,1361848393.0
1227,5dae78e911bb5a25b0690abe,RT @ChrstnKlein: It’s been a very exciting 36 hours. I’m heading home to my family knowing that I have these two great leaders at my side –…,,2019-10-15 07:58:26,0,0,0,0,,"Walldorf, Deutschland",712,838,en,Y,SAP,2019-10-15,P,0.0,1361848393.0
1228,5dae78e911bb5a25b0690abf,SAP、約10年間CEOを務めたビル・マクダーモット氏が退任 https://t.co/jOhcs1adZw,https://t.co/jOhcs1adZw,2019-10-15 07:48:32,0,0,1,0,,東京都千代田区一ツ橋一丁目1番1号,1196,7,ja,Y,SAP,2019-10-15,,0.0,96904100.0
1229,5dae78e911bb5a25b0690ac0,SAP、約10年間CEOを務めたビル・マクダーモット氏が退任 https://t.co/3CaA4hAsYP,https://t.co/3CaA4hAsYP,2019-10-15 07:48:31,0,0,0,1,,東京都千代田区一ツ橋,18149,23,ja,Y,SAP,2019-10-15,,0.0,96903064.0
1230,5dae78e911bb5a25b0690ac1,SAP: cambio generazionale con il subentro dei due nuovi co-CEO https://t.co/GwisitQ6uh https://t.co/H4waqpcyez,https://t.co/GwisitQ6uh,2019-10-15 07:31:12,0,0,0,0,,"Varese, Lombardy",29,63,it,Y,SAP,2019-10-15,,0.0,1.079677897869267e+18
1231,5dae78e911bb5a25b0690ac2,"SAP sticks to tradition with dual CEO appointments as McDermott departs 
 
Bill McDermott, CEO of SAP at the World https://t.co/Bbzfz5r1h5",https://t.co/Bbzfz5r1h5,2019-10-15 07:00:57,0,0,0,0,,"El Dorado Hills, CA",65,152,en,Y,SAP,2019-10-15,,0.0,9.18188324426195e+17
1232,5dae78e911bb5a25b0690ac3,#SAP: CEO McDermott treedt af; Lilian Jeanty voorzitter RRB; Barry Wissink directeur Tritel – Fieber https://t.co/TXlTVDoqZa,https://t.co/TXlTVDoqZa,2019-10-15 06:52:08,0,0,0,0,,,2969,82,nl,Y,SAP,2019-10-15,,0.0,127863895.0
1233,5dae78e911bb5a25b0690ac4,"SAP Sets Course for the Future with Next-Generation Leadership Team. After 17 years at SAP, @BillRMcDermott  is ste… https://t.co/IeImvlT1qU",https://t.co/IeImvlT1qU,2019-10-15 06:34:31,0,0,0,0,,"Ra'anana, Israel",3537,613,en,Y,SAP,2019-10-15,,0.0,1896791058.0
1234,5dae78ea11bb5a25b0690ac5,"@mmc_erp After nine years, #BillMcdermott is stepping down as SAP CEO
https://t.co/vROeFvxL1x https://t.co/VvHXZ1dbtp",https://t.co/vROeFvxL1x,2019-10-15 05:24:32,0,0,0,0,,,29280,20839,en,Y,SAP,2019-10-15,,1.0,138526255.0
1235,5dae78ea11bb5a25b0690ac6,"@mmc_erp After nine years, #BillMcdermott is stepping down as SAP CEO
https://t.co/vROeFvxL1x https://t.co/VvHXZ1dbtp",https://t.co/vROeFvxL1x,2019-10-15 05:24:32,0,0,0,0,,,29280,20839,en,Y,SAP,2019-10-15,,1.0,138526255.0
1236,5dae78ea11bb5a25b0690ac7,Nữ CEO Vietnam Grand Frix lần đầu tiết lộ thông tin giải đua Formula 1 Vietnam 2020 do Vingroup đăng cai sắp diễn r… https://t.co/QymBDQEAiE,https://t.co/QymBDQEAiE,2019-10-15 04:59:40,0,0,0,0,,,133,0,vi,N,SAP,2019-10-15,,0.0,9.565364768748954e+17
1237,5dae78ea11bb5a25b0690ac8,"シャロさん、「SAPのマクダーモットCEOが退任 - ZDNet Japan」って知ってますか？
https://t.co/ZMxEZNGyoL",https://t.co/ZMxEZNGyoL,2019-10-15 03:00:01,0,0,0,0,,,25,0,ja,Y,SAP,2019-10-15,N,0.0,1.0443694148066304e+18
1238,5dae78ea11bb5a25b0690ac9,＜ZDNet Japan＞SAPのマクダーモットCEOが退任 https://t.co/HcXLH1oSaf,https://t.co/HcXLH1oSaf,2019-10-15 02:08:10,0,0,0,0,,日本,739,738,ja,Y,SAP,2019-10-15,,0.0,8.557837490105958e+17
1239,5dae78ea11bb5a25b0690aca,＜ZDNet Japan＞SAPのマクダーモットCEOが退任 https://t.co/hDMuJjhVUv,https://t.co/hDMuJjhVUv,2019-10-15 02:08:09,0,0,0,0,,話題のニュースなどを随時、最新情報をツイートしていきます。botではありません。リツイートなども行っていますので。情報拡散などにもご利用ください。相互RSSも募集しておりますのでお気軽にお問い合わせ下さい。相互フォロー100%！,267,128,ja,Y,SAP,2019-10-15,,0.0,1.03775100715597e+18
1240,5dae78ea11bb5a25b0690acb,SAPのマクダーモットCEOが退任 https://t.co/IuHMoYUw0x,https://t.co/IuHMoYUw0x,2019-10-15 02:01:22,0,0,0,0,,千葉よりの千葉,5846,6264,ja,Y,SAP,2019-10-15,,0.0,482763712.0
1241,5dae78ea11bb5a25b0690acc,SAPのマクダーモットCEOが退任 https://t.co/J89KohR6op,https://t.co/J89KohR6op,2019-10-15 02:01:09,0,0,0,0,,日本,296,18,ja,Y,SAP,2019-10-15,,0.0,8.509231034628997e+17
1242,5dae78ea11bb5a25b0690acd,SAPのマクダーモットCEOが退任 https://t.co/mHXDHs1YsA,https://t.co/mHXDHs1YsA,2019-10-15 01:45:15,0,0,0,0,,,3501,0,ja,Y,SAP,2019-10-15,,0.0,16219605.0
1243,5dae78ea11bb5a25b0690ace,SAPのマクダーモットCEOが退任 https://t.co/mHXDHs1YsA,https://t.co/mHXDHs1YsA,2019-10-15 01:45:15,0,0,0,0,,,3501,0,ja,Y,SAP,2019-10-15,,0.0,16219605.0
1244,5dae78ea11bb5a25b0690acf,SAPのマクダーモットCEOが退任 https://t.co/lhBpktcxYJ,https://t.co/lhBpktcxYJ,2019-10-15 01:43:02,0,0,1,2,,東京都千代田区,18060,6655,ja,Y,SAP,2019-10-15,,0.0,120700682.0
